rastid,stop_id,stop_name
493,8504795,"Middes, bif."
494,8570242,"Mathod, Moulin de Mathod"
495,8507686,"Mathod, Bras d'Or"
496,8507686,"Mathod, Bras d'Or"
497,8582423,"Suscévaz, Au Coin"
498,8570241,"Suscévaz, Les Vignes"
499,8594039,"Yverdon-les-Bains, Faïencerie"
500,8594044,"Yverdon-les-Bains, La Sallaz"
500,8594027,"Yverdon, Parc Scientifique"
500,8595065,"Yverdon, avenue des Sciences"
500,8594039,"Yverdon-les-Bains, Faïencerie"
500,8594028,"Yverdon, Pierre de Savoie"
501,8594055,"Yverdon-les-Bains, Plaisance"
501,8594027,"Yverdon, Parc Scientifique"
501,8570290,"Yverdon, Champs-Lovats"
501,8507659,"Yverdon-les-Bains, Condémines"
501,8594044,"Yverdon-les-Bains, La Sallaz"
502,8594050,"Yverdon-les-Bains, Les Pins"
502,8594025,"Yverdon, Maison Blanche"
502,8570290,"Yverdon, Champs-Lovats"
502,8507659,"Yverdon-les-Bains, Condémines"
503,8570321,"Cuarny, église"
504,8504988,"Chêne-Pâquier, anc. poste"
504,8570392,"Chêne-Pâquier, La Cure"
505,8582049,"Treytorrens (Payerne), église"
505,8577614,"Treytorrens (Payerne), village"
506,8570404,"Sassel, Chapalettaz"
507,8570481,"Trey, village"
508,8570481,"Trey, village"
509,8504795,"Middes, bif."
510,8504795,"Middes, bif."
511,8507956,"Rances, bif."
512,8570243,"Rances, Praz-Riond"
513,8570242,"Mathod, Moulin de Mathod"
514,8507686,"Mathod, Bras d'Or"
515,8507962,"Suscévaz, village"
516,8507964,"Treycovagnes, village"
517,8594039,"Yverdon-les-Bains, Faïencerie"
518,8595065,"Yverdon, avenue des Sciences"
518,8595161,"Yverdon, Petits-Champs"
518,8579760,"Yverdon, Zone industrielle sud"
518,8594027,"Yverdon, Parc Scientifique"
519,8595161,"Yverdon, Petits-Champs"
519,8594027,"Yverdon, Parc Scientifique"
519,8579760,"Yverdon, Zone industrielle sud"
519,8570290,"Yverdon, Champs-Lovats"
520,8570290,"Yverdon, Champs-Lovats"
520,8570302,"Pomy, Centre Orif"
521,8570302,"Pomy, Centre Orif"
522,8507689,"Molondin, village"
523,8582049,"Treytorrens (Payerne), église"
524,8504152,"Combremont-le-Grand, village"
525,8570405,"Combremont-le-Grand, Le Garage"
525,8577620,"Combremont-le-Grand, église"
526,8580464,"Combremont-le-Grand, Crévy"
527,8570384,"Cheiry, Coumin"
528,8570374,"Granges-près-Marnand, poste"
529,8570374,"Granges-près-Marnand, poste"
530,8570480,"Trey, Les Folosses"
531,8504795,"Middes, bif."
532,8579905,"L'Abergement, village"
533,8507956,"Rances, bif."
534,8507652,"Gressy, Le Bas-des-Monts"
535,8595066,"Yverdon, chemin de la Chèvre"
535,8579760,"Yverdon, Zone industrielle sud"
536,8507953,"Pomy, village"
537,8507953,"Pomy, village"
537,8570308,"Pomy, collège"
538,8570309,"Cronay, église"
539,8570309,"Cronay, église"
540,8507689,"Molondin, village"
541,8570389,"Champtauroz, église"
542,8570389,"Champtauroz, église"
543,8570389,"Champtauroz, église"
544,8504152,"Combremont-le-Grand, village"
545,8577620,"Combremont-le-Grand, église"
545,8504152,"Combremont-le-Grand, village"
546,8570374,"Granges-près-Marnand, poste"
547,8570374,"Granges-près-Marnand, poste"
547,8504122,Granges-Marnand
547,8570373,"Granges-près-Marnand, gare"
548,8570373,"Granges-près-Marnand, gare"
548,8504122,Granges-Marnand
549,8570478,"Châtonnaye, Champ-des-Forches"
549,8570479,"Châtonnaye, Les Beauregard"
550,8579905,"L'Abergement, village"
551,8570244,"Valeyres-sous-Rances, rest."
552,8570244,"Valeyres-sous-Rances, rest."
553,8570244,"Valeyres-sous-Rances, rest."
554,8507652,"Gressy, Le Bas-des-Monts"
555,8570309,"Cronay, église"
555,8583211,"Cronay, Le Crêt"
555,8507670,"Cronay, village"
556,8570309,"Cronay, église"
557,8507689,"Molondin, village"
558,8570374,"Granges-près-Marnand, poste"
559,8504122,Granges-Marnand
559,8570373,"Granges-près-Marnand, gare"
560,8570480,"Trey, Les Folosses"
561,8570478,"Châtonnaye, Champ-des-Forches"
562,8570478,"Châtonnaye, Champ-des-Forches"
562,8504980,"Châtonnaye, poste"
563,8579905,"L'Abergement, village"
564,8579102,Sergey
565,8570244,"Valeyres-sous-Rances, rest."
566,8507685,"Gressy, place du village"
567,8580576,"Gressy, Moulin"
568,8507967,"Valeyres-sous-Ursins, village"
569,8507690,"Cronay, Moulin du Pont"
570,8570311,"Donneloye, En Jon"
571,8507688,"Mézery-près-Donneloye, village"
572,8577619,"Combremont-le-Petit, village"
573,8570383,"Cheiry, village"
574,8570383,"Cheiry, village"
575,8570376,"Villeneuve FR, Champs Abessaz"
576,8504754,"Villarzel, village"
577,8504980,"Châtonnaye, poste"
578,8504980,"Châtonnaye, poste"
579,8579099,"Lignerolle, église"
580,8570244,"Valeyres-sous-Rances, rest."
581,8501110,Ependes
582,8507653,"Belmont-sur-Yverdon, Battoir"
583,8507967,"Valeyres-sous-Ursins, village"
584,8507690,"Cronay, Moulin du Pont"
585,8570310,"Donneloye, croisée"
585,8507674,"Donneloye, poste"
586,8507688,"Mézery-près-Donneloye, village"
587,8507672,"Démoret, collège"
588,8504153,"Combremont-le-Petit, poste"
589,8504153,"Combremont-le-Petit, poste"
590,8570383,"Cheiry, village"
591,8570375,"Villeneuve FR, village"
592,8504754,"Villarzel, village"
593,8504981,"Sédeilles, village"
594,8504981,"Sédeilles, village"
595,8504980,"Châtonnaye, poste"
596,8504980,"Châtonnaye, poste"
597,8579908,"Ballaigues, collège"
598,8579099,"Lignerolle, église"
599,8579099,"Lignerolle, église"
600,8501110,Ependes
601,8501110,Ependes
602,8501110,Ependes
603,8507675,"Epautheyres, croisée"
604,8507682,"Gossens, village"
605,8507682,"Gossens, village"
606,8570310,"Donneloye, croisée"
606,8507674,"Donneloye, poste"
607,8570316,"Prahins, Les Ivuez"
608,8570316,"Prahins, Les Ivuez"
609,8570378,"Surpierre, école"
610,8570375,"Villeneuve FR, village"
611,8570476,"Villarzel, Le Cachet"
612,8579908,"Ballaigues, collège"
613,8579096,"Ballaigues, Jura-Rosaly"
614,8579100,"Les Clées-La Russille, croisée"
615,8579115,"Montcherand, haut du village"
616,8579115,"Montcherand, haut du village"
616,8579103,"Montcherand, poste"
617,8595062,"Orbe, route de Valeyres"
617,8595249,"Orbe, Petit-Bois"
617,8570246,"Orbe, Les Mosaïques"
618,8570247,"Orbe, Montchoisi"
619,8595408,"Orbe, cimetière"
620,8507675,"Epautheyres, croisée"
621,8507966,"Ursins, Le Battoir"
622,8579735,"Gossens, La Cernia"
623,8504727,"Vuissens, poste"
624,8504727,"Vuissens, poste"
624,8577616,"Vuissens, école"
625,8504141,Henniez
626,8504141,Henniez
627,8583423,"Villarzel, Les Râpes"
627,8570477,"Rossens VD, La Rapette"
627,8504998,"Rossens VD, village"
628,8570477,"Rossens VD, La Rapette"
629,8579909,"Vallorbe, Le Creux"
629,8504569,Le Creux VD
630,8579907,"Ballaigues, cure"
630,8579094,"Ballaigues, Vers-chez-Barrat"
631,8579907,"Ballaigues, cure"
631,8579908,"Ballaigues, collège"
631,8579095,"Ballaigues, poste"
631,8579906,"Ballaigues, Maillefer"
632,8579906,"Ballaigues, Maillefer"
633,8579096,"Ballaigues, Jura-Rosaly"
634,8579099,"Lignerolle, église"
635,8579115,"Montcherand, haut du village"
636,8577281,"Montcherand, Usine électrique"
636,8579103,"Montcherand, poste"
636,8579115,"Montcherand, haut du village"
637,8577202,"Orbe, Chantemerle"
637,8595061,"Orbe, Plamont"
637,8595249,"Orbe, Petit-Bois"
637,8581953,"Orbe, Suchet"
638,8595057,"Orbe, La Croix"
638,8577202,"Orbe, Chantemerle"
638,8570248,"Orbe, hôpital"
638,8595249,"Orbe, Petit-Bois"
638,8570247,"Orbe, Montchoisi"
639,8595060,"Orbe, Penchèvre"
640,8501111,Essert-Pittet
641,8507966,"Ursins, Le Battoir"
642,8507954,"Prahins, village"
643,8570379,"Praratoud, Laiterie"
644,8504998,"Rossens VD, village"
645,8579092,"Vallorbe, Les Pontets"
646,8579094,"Ballaigues, Vers-chez-Barrat"
647,8579094,"Ballaigues, Vers-chez-Barrat"
648,8577281,"Montcherand, Usine électrique"
649,8581953,"Orbe, Suchet"
650,8595054,"Orbe, Couronne"
650,8501191,Orbe
650,8570248,"Orbe, hôpital"
650,8501267,"Orbe, poste"
650,8581116,"Orbe, gare"
650,8595060,"Orbe, Penchèvre"
650,8595055,"Orbe, Dame"
650,8595063,"Orbe, rue Neuve"
651,8595060,"Orbe, Penchèvre"
651,8595408,"Orbe, cimetière"
651,8595063,"Orbe, rue Neuve"
652,8501111,Essert-Pittet
653,8501111,Essert-Pittet
654,8579733,"Suchy, Grande Salle"
655,8507654,"Bioley-Magnoux, collège"
656,8507660,"Chanéaz, village"
657,8583483,"Prévondavaux, village"
658,8583314,"Forel-sur-Lucens, Dessous"
659,8583314,"Forel-sur-Lucens, Dessous"
659,8583752,"Forel-sur-Lucens, Le Crêt"
660,8504141,Henniez
661,8504141,Henniez
662,8570474,"Cerniaz VD, La Croisée"
663,8579091,"Vallorbe, Les Jurats"
664,8579091,"Vallorbe, Les Jurats"
665,8507650,"Agiez, Vers-le-Pont"
666,8507650,"Agiez, Vers-le-Pont"
667,8579108,"Orbe, croisée Agiez"
667,8595409,"Orbe, Les Moulins"
667,8530262,St-Eloi
667,8570237,"Orbe, collège"
667,8501191,Orbe
667,8595063,"Orbe, rue Neuve"
667,8581116,"Orbe, gare"
667,8501267,"Orbe, poste"
668,8595063,"Orbe, rue Neuve"
668,8501194,Les Granges (Orbe)
668,8595410,"Orbe, route de Chavornay"
668,8595482,"Les Granges (Orbe), gare"
668,8595409,"Orbe, Les Moulins"
669,8595482,"Les Granges (Orbe), gare"
669,8501194,Les Granges (Orbe)
670,8579734,"Suchy, village"
670,8579733,"Suchy, Grande Salle"
671,8579733,"Suchy, Grande Salle"
672,8583030,"Essertines-s.-Yv., Gde Salle"
673,8507698,"Orzens, village"
674,8507654,"Bioley-Magnoux, collège"
675,8570370,"Denezy, collège"
676,8583483,"Prévondavaux, village"
677,8583314,"Forel-sur-Lucens, Dessous"
678,8570380,"Cremin, village"
679,8570380,"Cremin, village"
680,8504141,Henniez
681,8570474,"Cerniaz VD, La Croisée"
682,8570474,"Cerniaz VD, La Croisée"
683,8579911,"Vallorbe, collège"
683,8579910,"Vallorbe, Eterpaz"
684,8579090,"Vallorbe, Trésit"
685,8579090,"Vallorbe, Trésit"
686,8501104,Le Day
687,8570235,"Agiez, L'Epine"
688,8507650,"Agiez, Vers-le-Pont"
688,8570235,"Agiez, L'Epine"
689,8595056,"Orbe, Fleurs-de-Lys"
689,8570236,"Orbe, Champ de la Pierre"
689,8579108,"Orbe, croisée Agiez"
690,8530262,St-Eloi
690,8595056,"Orbe, Fleurs-de-Lys"
690,8579108,"Orbe, croisée Agiez"
691,8595482,"Les Granges (Orbe), gare"
692,8595482,"Les Granges (Orbe), gare"
693,8583030,"Essertines-s.-Yv., Gde Salle"
694,8583030,"Essertines-s.-Yv., Gde Salle"
695,8583030,"Essertines-s.-Yv., Gde Salle"
696,8583030,"Essertines-s.-Yv., Gde Salle"
697,8507698,"Orzens, village"
698,8507665,"Correvon, village"
699,8507665,"Correvon, village"
700,8570370,"Denezy, collège"
701,8570370,"Denezy, collège"
702,8583314,"Forel-sur-Lucens, Dessous"
703,8570380,"Cremin, village"
704,8570473,"Dompierre VD, village"
705,8504155,"Villars-Bramard, village"
706,8579293,"Vallorbe, gare"
706,8501103,Vallorbe
707,8501103,Vallorbe
707,8579912,"Vallorbe, place de la Liberté"
707,8579293,"Vallorbe, gare"
708,8579911,"Vallorbe, collège"
708,8579088,"Vallorbe, poste"
708,8579910,"Vallorbe, Eterpaz"
709,8579910,"Vallorbe, Eterpaz"
710,8501104,Le Day
711,8501105,Bretonnières
712,8570200,"Chavornay, gare"
713,8501112,Chavornay
714,8583030,"Essertines-s.-Yv., Gde Salle"
715,8583030,"Essertines-s.-Yv., Gde Salle"
716,8583030,"Essertines-s.-Yv., Gde Salle"
717,8507696,"Oppens, croisée"
718,8507696,"Oppens, croisée"
719,8581610,"Oppens, La Tuilière"
720,8507665,"Correvon, village"
721,8507665,"Correvon, village"
722,8583110,"Lucens, gare"
723,8570473,"Dompierre VD, village"
724,8504155,"Villars-Bramard, village"
725,8504155,"Villars-Bramard, village"
726,8570484,"Romont FR, Les Rochettes-PAA"
727,8579293,"Vallorbe, gare"
728,8579293,"Vallorbe, gare"
729,8579088,"Vallorbe, poste"
730,8579088,"Vallorbe, poste"
731,8501104,Le Day
732,8501256,"Premier, collège"
733,8570200,"Chavornay, gare"
733,8501112,Chavornay
734,8570200,"Chavornay, gare"
734,8501112,Chavornay
735,8501112,Chavornay
736,8570397,"Ogens, village"
737,8570397,"Ogens, village"
738,8570364,"Villars-le-Comte, poste"
738,8570363,"Villars-le-Comte, Le Chalet"
739,8583110,"Lucens, gare"
739,8504121,Lucens
739,8591864,"Lucens, centre"
740,8583110,"Lucens, gare"
740,8504121,Lucens
741,8570473,"Dompierre VD, village"
742,8570473,"Dompierre VD, village"
743,8570484,"Romont FR, Les Rochettes-PAA"
744,8579293,"Vallorbe, gare"
745,8579293,"Vallorbe, gare"
746,8579293,"Vallorbe, gare"
747,8501256,"Premier, collège"
748,8501256,"Premier, collège"
748,8570228,"Premier, village"
748,8570227,"Premier, croisée de Forel"
749,8570234,"Bofflens, laiterie"
749,8583451,"Bofflens, Sur Chaumy"
750,8570200,"Chavornay, gare"
751,8570200,"Chavornay, gare"
752,8570198,"Corcelles-sur-Chav., village"
752,8570199,"Corcelles-sur-Chav., rte Chav."
753,8570197,"Corcelles-sur-Chav., Longeraie"
753,8570198,"Corcelles-sur-Chav., village"
754,8570196,"Corcelles-sur-Chav., Tuilerie"
755,8570397,"Ogens, village"
756,8507963,"Thierrens, poste"
756,8570317,"Thierrens, En Tombaz"
756,8581943,"Thierrens, gare routière"
757,8581943,"Thierrens, gare routière"
757,8570372,"Thierrens, Fontana-Bion"
758,8570364,"Villars-le-Comte, poste"
759,8591864,"Lucens, centre"
760,8591864,"Lucens, centre"
761,8583110,"Lucens, gare"
761,8591864,"Lucens, centre"
761,8504121,Lucens
762,8570473,"Dompierre VD, village"
763,8570233,"Croy, En Fochau"
763,8501106,Croy-Romainmôtier
763,8570148,"Croy-Romainmôtier, gare"
764,8570200,"Chavornay, gare"
765,8570199,"Corcelles-sur-Chav., rte Chav."
766,8570197,"Corcelles-sur-Chav., Longeraie"
767,8504759,"Pailly, village"
768,8570305,"Pailly, Le Rembloz"
768,8504759,"Pailly, village"
769,8570352,"Thierrens, La Rapaz"
769,8570353,"Thierrens, Prouty"
770,8507963,"Thierrens, poste"
770,8570353,"Thierrens, Prouty"
771,8570355,"Thierrens, La Croix"
772,8570361,"Oulens-sur-Lucens, La Crausaz"
772,8570362,"Oulens-sur-Lucens, village"
773,8591864,"Lucens, centre"
774,8591864,"Lucens, centre"
775,8591865,"Curtilles, village"
776,8591865,"Curtilles, village"
777,8570471,"Prévonloup, poste"
777,8570470,"Prévonloup, café"
778,8570467,"Billens, hôpital"
779,8580862,"Vaulion, centre"
780,8570229,"Vaulion, Nidau"
781,8570229,"Vaulion, Nidau"
782,8570149,"Romainmôtier, église"
782,8504657,"Romainmôtier, poste"
782,8570225,"Romainmôtier, Les Portes"
782,8570226,"Romainmôtier, Le Nid"
783,8570225,"Romainmôtier, Les Portes"
784,8570224,"Croy, anc. Battoir"
785,8570148,"Croy-Romainmôtier, gare"
785,8501106,Croy-Romainmôtier
785,8570233,"Croy, En Fochau"
786,8579106,"Arnex, gare"
786,8501107,Arnex
786,8576379,"Arnex, poste"
787,8501113,Bavois
788,8501980,"Vuarrengel, Laiterie"
789,8504759,"Pailly, village"
790,8504759,"Pailly, village"
791,8507959,"Rueyres VD, croisée"
792,8580578,"Bercher, Vers l'Eglise"
793,8581437,"Neyruz-sur-Moudon, collège"
794,8570361,"Oulens-sur-Lucens, La Crausaz"
795,8591865,"Curtilles, village"
796,8591865,"Curtilles, village"
797,8504694,"Lovatens, village"
798,8570470,"Prévonloup, café"
799,8570467,"Billens, hôpital"
800,8570467,"Billens, hôpital"
801,8570232,"Vaulion, poste"
802,8580862,"Vaulion, centre"
802,8570231,"Vaulion, Sur la Creusaz"
803,8570150,"Juriens, village"
804,8570149,"Romainmôtier, église"
805,8570224,"Croy, anc. Battoir"
806,8576379,"Arnex, poste"
807,8570195,"Penthéréaz, Champ-de-Vaud"
808,8501980,"Vuarrengel, Laiterie"
808,8570293,"Vuarrengel, En Chollet"
809,8570293,"Vuarrengel, En Chollet"
809,8501980,"Vuarrengel, Laiterie"
810,8507959,"Rueyres VD, croisée"
811,8507959,"Rueyres VD, croisée"
811,8570306,"Rueyres VD, Le Dejors"
812,8501177,Bercher
812,8570307,"Bercher, gare"
812,8582403,"Bercher, 7 Fontaines"
813,8580462,"Bercher, village"
813,8582403,"Bercher, 7 Fontaines"
813,8570395,"Bercher, Vieux-Collège"
814,8570395,"Bercher, Vieux-Collège"
814,8580578,"Bercher, Vers l'Eglise"
815,8581512,"St-Cierges, Transformateur"
815,8507960,"St-Cierges, Grande Salle"
816,8581514,"Thierrens, Le Planchy"
817,8591865,"Curtilles, village"
818,8591865,"Curtilles, village"
819,8504694,"Lovatens, village"
820,8504093,"Billens, village"
820,8570467,"Billens, hôpital"
821,8588867,"Billens, bif."
821,8570467,"Billens, hôpital"
822,8570232,"Vaulion, poste"
823,8570232,"Vaulion, poste"
824,8570232,"Vaulion, poste"
825,8576379,"Arnex, poste"
826,8501113,Bavois
827,8501113,Bavois
828,8570194,"Penthéréaz, Le Battoir"
829,8507971,"Vuarrens, poste"
829,8570293,"Vuarrengel, En Chollet"
830,8507971,"Vuarrens, poste"
830,8570293,"Vuarrengel, En Chollet"
831,8582403,"Bercher, 7 Fontaines"
832,8582403,"Bercher, 7 Fontaines"
833,8570351,"St-Cierges, La Tondiaz"
833,8507960,"St-Cierges, Grande Salle"
834,8570351,"St-Cierges, La Tondiaz"
835,8570354,"Neyruz-sur-Moudon,Les Rutannes"
836,8570354,"Neyruz-sur-Moudon,Les Rutannes"
837,8570358,"Bussy-sur-Moudon, village"
837,8570360,"Bussy-sur-Moudon, La Cauderie"
838,8570359,"Bussy-sur-Moudon, collège"
839,8504695,"Sarzens, village"
840,8504694,"Lovatens, village"
841,8504699,"Billens, Les Mottes"
842,8504093,"Billens, village"
843,8570232,"Vaulion, poste"
844,8501113,Bavois
845,8570192,"Penthéréaz, village"
846,8570192,"Penthéréaz, village"
847,8507971,"Vuarrens, poste"
848,8507971,"Vuarrens, poste"
849,8570223,"Boulens, croisée"
850,8570358,"Bussy-sur-Moudon, village"
850,8570357,"Bussy-sur-Moudon,Foulaz-Verney"
851,8504698,Chesalles-sur-Moudon
852,8504695,"Sarzens, village"
853,8504699,"Billens, Les Mottes"
854,8504699,"Billens, Les Mottes"
855,8501100,Le Pont
856,8570232,"Vaulion, poste"
857,8501113,Bavois
858,8570192,"Penthéréaz, village"
859,8583302,"Villars-le-Terroir, Le Buron"
860,8570298,"Vuarrens, gar. du Gros-de-Vaud"
861,8501176,Fey
862,8501176,Fey
863,8570222,"Boulens, Moulin de l'Augine"
863,8570223,"Boulens, croisée"
864,8570222,"Boulens, Moulin de l'Augine"
865,8570354,"Neyruz-sur-Moudon,Les Rutannes"
866,8570356,"Moudon, Grange-Verney"
867,8504695,"Sarzens, village"
868,8504695,"Sarzens, village"
869,8504879,"Drognens, caserne"
870,8501152,Le Séchey
871,8501100,Le Pont
872,8570232,"Vaulion, poste"
873,8570162,"Pompaples, poste"
874,8501113,Bavois
875,8570192,"Penthéréaz, village"
876,8501176,Fey
877,8501176,Fey
878,8570350,"Chapelle-sur-Moudon, Mulles"
879,8570350,"Chapelle-sur-Moudon, Mulles"
880,8570341,"Moudon, Le Vallon"
881,8581513,"Moudon, Chalet-Blanc"
882,8570339,"Moudon, La Prairie"
882,8570340,"Moudon, av. de Bussy"
882,8581513,"Moudon, Chalet-Blanc"
883,8570339,"Moudon, La Prairie"
884,8504698,Chesalles-sur-Moudon
885,8577647,"Brenles, La Gaîté"
886,8504696,"Brenles, village"
886,8577647,"Brenles, La Gaîté"
887,8504879,"Drognens, caserne"
888,8501151,Les Charbonnières
889,8501151,Les Charbonnières
890,8570161,"Le Pont, gare"
890,8501100,Le Pont
890,8530621,Le Pont NLJ
891,8579136,"Le Pont, église"
892,8570232,"Vaulion, poste"
893,8570153,"La Praz, Maison de commune"
893,8570152,"La Praz, La Scie"
894,8501894,"St-Loup, hôpital"
895,8501894,"St-Loup, hôpital"
896,8570162,"Pompaples, poste"
897,8570162,"Pompaples, poste"
898,8501114,Eclépens
899,8570188,"Eclagnens, collège"
900,8501176,Fey
901,8501176,Fey
902,8501176,Fey
903,8507661,"Chapelle-sur-Moudon, poste"
904,8507661,"Chapelle-sur-Moudon, poste"
905,8570341,"Moudon, Le Vallon"
906,8570341,"Moudon, Le Vallon"
906,8581513,"Moudon, Chalet-Blanc"
907,8581513,"Moudon, Chalet-Blanc"
907,8504120,Moudon
907,8577655,"Moudon, collège"
907,8570393,"Moudon, gare"
907,8570338,"Moudon, L'Ochette"
907,8570339,"Moudon, La Prairie"
907,8570340,"Moudon, av. de Bussy"
908,8577655,"Moudon, collège"
908,8504120,Moudon
909,8504698,Chesalles-sur-Moudon
910,8504696,"Brenles, village"
911,8504936,"Siviriez, Les Genièvres"
912,8504936,"Siviriez, Les Genièvres"
913,8593532,"Le Pont, Les Fougères"
914,8570158,"Mollendruz, col"
915,8504651,"Ferreyres, village"
916,8570162,"Pompaples, poste"
917,8570162,"Pompaples, poste"
918,8501114,Eclépens
919,8570188,"Eclagnens, collège"
920,8583231,"Sugnens, village"
921,8570221,"Peyres-Possens, café"
922,8507663,"Chapelle-sur-Moudon, La Combe"
923,8507661,"Chapelle-sur-Moudon, poste"
924,8570342,"Moudon, Belflori"
925,8592165,"Moudon, Sorbiers"
926,8577653,"Moudon, Le Verger"
926,8570393,"Moudon, gare"
926,8504120,Moudon
927,8504120,Moudon
928,8577648,"Chavannes-sur-Moudon, Burinaux"
929,8501152,Le Séchey
930,8501152,Le Séchey
931,8501152,Le Séchey
932,8501152,Le Séchey
933,8593532,"Le Pont, Les Fougères"
934,8504651,"Ferreyres, village"
935,8504651,"Ferreyres, village"
936,8570146,"Ferreyres, La Tine"
937,8570145,"La Sarraz, piscine"
938,8570144,"La Sarraz, centre"
938,8570142,"La Sarraz, gare"
938,8501108,La Sarraz
939,8570189,"Goumoens-la-Ville, Eclagnens"
940,8570190,"Goumoens-la-Ville, centre"
940,8570189,"Goumoens-la-Ville, Eclagnens"
941,8570190,"Goumoens-la-Ville, centre"
942,8570300,"Villars-le-Terroir, pl. Eglise"
